user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination,magnitude,motion_intensity,vertical_dominance,static_posture
7,Downstairs,208907021485000,15.62,9.51,-2.37,134.569763,0.5,0.5,0.5,18.44021149553334,0.6508256188261426,0.0861818181786843,0.0
7,Downstairs,208907061646000,9.34,8.2,-3.21,134.609924,0.5,0.5,0.5,12.836654548596375,0.44830364456296634,0.15469879517326754,0.0
7,Downstairs,208907101502000,5.9,6.47,-2.64,134.64978,0.5,0.5,0.5,9.14551802797414,0.3148997615454222,0.17588274482505778,0.0
7,Downstairs,208907181489000,2.64,1.5,-1.54,134.729767,0.5,0.5,0.5,3.4045851435967935,0.10741278981186456,0.27112676051564666,0.0
7,Downstairs,208907221467000,7.55,1.65,-3.57,134.769745,0.5,0.5,0.5,8.512925466606648,0.2920368022419794,0.2795614721785778,0.0
7,Downstairs,208907261720000,18.05,0.93,-6.28,134.809998,0.5,0.5,0.5,19.13389139720407,0.6758963773681496,0.24861441012475793,0.0
7,Downstairs,208907301454000,17.5,-3.02,-2.64,134.849732,0.5,0.5,0.5,17.953829675030338,0.6332469616505731,0.11398963730077766,0.0
7,Downstairs,208907381440000,7.97,1.08,-0.5,134.929718,0.5,0.5,0.5,8.058368321192573,0.27560834235900933,0.05235602093692607,0.0
7,Downstairs,208907421479000,12.72,5.13,-0.34,134.969757,0.5,0.5,0.5,13.719726673662272,0.4802193566506044,0.018691588784019154,0.0
7,Downstairs,208907463136000,7.7,9.38,2.6,135.011414,0.5,0.5,0.5,12.411059584096758,0.4329219266178952,0.13211382113149828,0.0
7,Downstairs,208907501496000,5.9,8.96,3.79,135.049774,0.5,0.5,0.5,11.377860079997468,0.39558035851046275,0.20321715816604732,0.0
7,Downstairs,208907581452000,9.96,9.85,-0.95,135.12973,0.5,0.5,0.5,14.040178061548936,0.4918010088662844,0.04576107899586892,0.0
7,Downstairs,208907621522000,6.85,8.24,-2.03,135.1698,0.5,0.5,0.5,10.9060075187944,0.3785268132068468,0.11857476634821407,0.0
7,Downstairs,208907661592000,4.82,5.83,-2.22,135.20987,0.5,0.5,0.5,7.883508102361537,0.26928859990379794,0.17249417248076968,0.0
7,Downstairs,208907701631000,3.06,2.96,-3.34,135.249909,0.5,0.5,0.5,5.411173625009643,0.1799342729765203,0.3568376067994832,0.0
7,Downstairs,208907783906000,14.56,1.38,-5.56,135.332184,0.5,0.5,0.5,15.646456467839611,0.5498546125217476,0.25860465115076253,0.0
7,Downstairs,208907822450000,17.43,3.02,-1.88,135.370728,0.5,0.5,0.5,17.789314208254346,0.6273010959363834,0.08419167039479661,0.0
7,Downstairs,208907861878000,15.55,2.37,0.23,135.410156,0.5,0.5,0.5,15.731252334127756,0.5529192777714544,0.012672176307841752,0.0
7,Downstairs,208907901643000,13.82,0.76,0.69,135.449921,0.5,0.5,0.5,13.858069851173358,0.4852193118042146,0.04518664046855359,0.0
7,Downstairs,208907981782000,11.99,-5.18,2.87,135.53006,0.5,0.5,0.5,13.372711019086593,0.4676776271508603,0.143213572847145,0.0
7,Downstairs,208908021607000,11.07,2.56,10.15,135.569885,0.5,0.5,0.5,15.235517713553419,0.535002594668198,0.42682926827473383,0.0
7,Downstairs,208908061646000,10.5,2.49,-0.57,135.609924,0.5,0.5,0.5,10.806248192596726,0.37492134334475125,0.042035398226988534,0.0
7,Downstairs,208908101502000,11.88,4.29,-1.08,135.64978,0.5,0.5,0.5,12.676943637959429,0.44253142358977815,0.06260869564854443,0.0
7,Downstairs,208908181642000,3.57,5.94,-2.18,135.72992,0.5,0.5,0.5,7.265046455460557,0.24693635561994043,0.18648417449217417,0.0
7,Downstairs,208908221467000,1.12,5.13,-0.93,135.769745,0.5,0.5,0.5,5.332560360652282,0.17709305736085168,0.1295264623775033,0.0
7,Downstairs,208908261598000,0.95,4.44,-0.8,135.809876,0.5,0.5,0.5,4.610433819067356,0.15099418939992898,0.12924071080303057,0.0
7,Downstairs,208908301484000,4.29,4.63,-0.69,135.849762,0.5,0.5,0.5,6.349574788913034,0.21384966960124116,0.07180020810907385,0.0
7,Downstairs,208908381593000,2.64,-1.53,-0.46,135.929871,0.5,0.5,0.5,3.0857900122983097,0.0958909974954058,0.09935205181439481,1.0
7,Downstairs,208908421510000,13.44,1.42,-1.95,135.969788,0.5,0.5,0.5,13.654761074438468,0.4778713906107148,0.11600237952908969,0.0
7,Downstairs,208908472688000,19.91,6.05,-5.05,136.020966,0.5,0.5,0.5,21.41291899765186,0.7582642685868247,0.16285069331948238,0.0
7,Downstairs,208908511506000,11.22,2.26,-1.69,136.059784,0.5,0.5,0.5,11.569446832065914,0.40250462601394205,0.1114040870064994,0.0
7,Downstairs,208908551515000,8.39,-1.31,1.53,136.099793,0.5,0.5,0.5,8.628389189182418,0.29620985540682726,0.13624220835830433,0.0
7,Downstairs,208908631562000,4.02,4.25,0.27,136.17984,0.5,0.5,0.5,5.8562616061784665,0.19602050133481227,0.031615925054845916,0.0
7,Downstairs,208908671632000,9.15,10.23,-3.68,136.21991,0.5,0.5,0.5,14.20977832339407,0.4979306476278221,0.15958369470253322,0.0
7,Downstairs,208908711640000,10.31,12.79,-4.29,136.259918,0.5,0.5,0.5,16.9789369514113,0.5980126986722952,0.156626506018378,0.0
7,Downstairs,208908751527000,5.2,5.09,-1.57,136.299805,0.5,0.5,0.5,7.443990865120671,0.25340370760206576,0.13237774029237961,0.0
7,Downstairs,208908831483000,8.92,-3.34,-0.65,136.379761,0.5,0.5,0.5,9.546962867844412,0.3294086533614915,0.05034856699842381,0.0
7,Downstairs,208908871766000,16.36,0.34,-4.44,136.420044,0.5,0.5,0.5,16.95519979239407,0.5971547978151984,0.21002838220387757,0.0
7,Downstairs,208908911500000,18.5,3.79,-3.21,136.459778,0.5,0.5,0.5,19.155108979068743,0.6766632164685664,0.1258823529362399,0.0
7,Downstairs,208908951509000,7.5,0.5,-0.65,136.499787,0.5,0.5,0.5,7.544700126578922,0.2570435097224422,0.075144508661833,0.0
7,Downstairs,208909031434000,0.3,4.21,6.32,136.579712,0.5,0.5,0.5,7.599769733353768,0.2590338179483691,0.5835641735379904,0.0
7,Downstairs,208909071595000,8.05,8.01,-1.33,136.619873,0.5,0.5,0.5,11.433787648893958,0.397601674930714,0.07648073605080617,0.0
7,Downstairs,208909111604000,15.47,13.59,-1.54,136.659882,0.5,0.5,0.5,20.648985447232025,0.7306544249996237,0.050326797383976246,0.0
7,Downstairs,208909151551000,4.02,3.3,-0.89,136.699829,0.5,0.5,0.5,5.276599283629561,0.1750705299005516,0.10840438488326379,0.0
7,Downstairs,208909231477000,8.92,-1.57,-1.69,136.779755,0.5,0.5,0.5,9.213435841204952,0.3173544255656853,0.1387520525337642,0.0
7,Downstairs,208909271607000,19.91,4.14,-7.08,136.819885,0.5,0.5,0.5,21.533093135915237,0.7626075640983977,0.22743334403381196,0.0
7,Downstairs,208909311830000,12.64,0.11,-1.88,136.860108,0.5,0.5,0.5,12.779518770282394,0.4462386614219392,0.1285030758627134,0.0
7,Downstairs,208909351625000,1.65,-0.34,5.18,136.899903,0.5,0.5,0.5,5.447063429041377,0.18123139086739823,0.7224546721447064,0.0
7,Downstairs,208909431581000,12.56,7.93,-1.27,136.979859,0.5,0.5,0.5,14.908098470294593,0.5231691124381692,0.05836397058555312,0.0
7,Downstairs,208909472016000,13.14,5.83,-2.56,137.020294,0.5,0.5,0.5,14.601441709639497,0.5120860212557073,0.11890385508040392,0.0
7,Downstairs,208909511628000,11.03,0.61,-3.57,137.059906,0.5,0.5,0.5,11.609388442118732,0.40394818299029583,0.2347140039293416,0.0
7,Downstairs,208909551545000,4.56,-0.46,-1.18,137.099823,0.5,0.5,0.5,4.732610273411492,0.15540985198292007,0.1903225806144641,0.0
7,Downstairs,208774011567000,9.89,8.12,-0.15,1.559845,0.0,0.5,1.0,12.797226261967865,0.44687863995867033,0.008259911893818288,0.0
7,Downstairs,208774051515000,8.16,6.4,-0.23,1.599793,0.0,0.5,1.0,10.372969680858033,0.35926192907733734,0.015551048004357602,0.0
7,Downstairs,208774097840000,9.81,3.49,-0.34,1.646118,0.0,0.5,1.0,10.41785966501757,0.3608843286179723,0.024926686215181328,0.0
7,Downstairs,208774141480000,3.36,3.3,-0.19,1.689758,0.0,0.5,1.0,4.713353371008798,0.15471387513647814,0.02773722627332303,0.0
7,Downstairs,208774181520000,2.98,7.35,-1.88,1.729798,0.0,0.5,1.0,8.150907924887877,0.27895287930498425,0.1539721539595436,0.0
7,Downstairs,208774261567000,0.84,10.53,-2.26,1.809845,0.0,0.5,1.0,10.802504339272444,0.3747860341877702,0.16581071165327874,0.0
7,Downstairs,208774301454000,1.84,4.75,-0.42,1.849732,0.0,0.5,1.0,5.111213163232385,0.16909319729989478,0.05991440798004074,0.0
7,Downstairs,208774341462000,3.98,4.75,-0.23,1.88974,0.0,0.5,1.0,6.201274062642289,0.20848983188505066,0.02566964285427794,0.0
7,Downstairs,208774381471000,5.82,2.41,1.27,1.929749,0.0,0.5,1.0,6.425994086520778,0.21661159156792795,0.13368421051224377,0.0
7,Downstairs,208774461488000,18.05,12.98,-2.83,2.009766,0.0,0.5,1.0,22.41186739207601,0.7943679439740081,0.08357944477012466,0.0
7,Downstairs,208774501588000,7.74,3.3,0.23,2.049866,0.0,0.5,1.0,8.417273905487454,0.28857979391982735,0.020408163263495285,0.0
7,Downstairs,208774541505000,8.08,2.37,1.84,2.089783,0.0,0.5,1.0,8.619100881182446,0.29587416033108666,0.14971521561027543,0.0
7,Downstairs,208774581483000,4.44,5.75,4.02,2.129761,0.0,0.5,1.0,8.302800732283053,0.28444254087554477,0.2828993666233005,0.0
7,Downstairs,208774661439000,2.56,10.61,-3.17,2.209717,0.0,0.5,1.0,11.365500428929648,0.39513365992969307,0.1940024479685433,0.0
7,Downstairs,208774701570000,4.99,12.68,-2.96,2.249848,0.0,0.5,1.0,13.944321424866827,0.48833658876831426,0.14348036838858552,0.0
7,Downstairs,208774741639000,6.78,10.8,-1.61,2.289917,0.0,0.5,1.0,12.853034661121862,0.4488956493839628,0.08389786346618562,0.0
7,Downstairs,208774781587000,8.54,6.44,-0.38,2.329865,0.0,0.5,1.0,10.702784684370698,0.37118199811304387,0.024739583331722683,0.0
7,Downstairs,208774861482000,9.0,5.22,-0.99,2.40976,0.0,0.5,1.0,10.451243945100506,0.3620908926585942,0.06508875739217036,0.0
7,Downstairs,208774901490000,12.76,12.68,-3.02,2.449768,0.0,0.5,1.0,18.240624989292446,0.6436122267498311,0.1061138439878386,0.0
7,Downstairs,208774942719000,10.08,11.07,-0.42,2.490997,0.0,0.5,1.0,14.977573234673233,0.5256800472919896,0.019471488177122322,0.0
7,Downstairs,208774981477000,4.75,5.56,-0.27,2.529755,0.0,0.5,1.0,7.317718223599484,0.248840001923965,0.025519848768854464,0.0
7,Downstairs,208775061708000,7.7,3.68,-0.8,2.609986,0.0,0.5,1.0,8.571604283913251,0.2941575534078719,0.06568144498639725,0.0
7,Downstairs,208775101594000,6.51,4.6,0.27,2.649872,0.0,0.5,1.0,7.975775824332075,0.2726233105868853,0.02372583479580617,0.0
7,Downstairs,208775141633000,11.14,13.48,4.25,2.689911,0.0,0.5,1.0,17.99645798483691,0.6347876204755446,0.14721163837384094,0.0
7,Downstairs,208775181520000,13.82,17.5,-0.65,2.729798,0.0,0.5,1.0,22.30840424593386,0.7906286118286212,0.020331560837649938,0.0
7,Downstairs,208775261598000,3.45,9.19,-2.68,2.809876,0.0,0.5,1.0,10.17550981523776,0.352125397370451,0.17493472583714526,0.0
7,Downstairs,208775301606000,0.46,2.79,-1.23,2.849884,0.0,0.5,1.0,3.0836017901149297,0.09581191146471117,0.27455357136728714,1.0
7,Downstairs,208775341615000,-0.38,-0.53,-1.23,2.889893,0.0,0.5,1.0,1.3921925154230645,0.034681535019641246,0.5747663548716044,1.0
7,Downstairs,208775381471000,5.82,1.95,-4.56,2.929749,0.0,0.5,1.0,7.646469773692956,0.26072163596417997,0.3698296836683025,0.0
7,Downstairs,208775461640000,16.4,7.21,-0.5,3.009918,0.0,0.5,1.0,17.921888851345997,0.6320925665523524,0.020738282869318198,0.0
7,Downstairs,208775501588000,12.11,8.24,9.53,3.049866,0.0,0.5,1.0,17.474856222584492,0.6159360553588104,0.31894243640164177,0.0
7,Downstairs,208775541505000,2.03,6.93,5.09,3.089783,0.0,0.5,1.0,8.834811825953057,0.3036703167400974,0.3622775800453895,0.0
7,Downstairs,208775581513000,5.52,9.38,-1.14,3.129791,0.0,0.5,1.0,10.943235353404404,0.3798722897736339,0.07107231919756407,0.0
7,Downstairs,208775661469000,2.68,12.68,-4.06,3.209747,0.0,0.5,1.0,13.58117815213393,0.4752119800187845,0.20906282182239636,0.0
7,Downstairs,208775701631000,0.84,8.66,-3.41,3.249909,0.0,0.5,1.0,9.345014713739086,0.32210990735863865,0.2641363284071157,0.0
7,Downstairs,208775741548000,1.38,4.71,-1.54,3.289826,0.0,0.5,1.0,5.143938180032882,0.1702759344564887,0.2018348623588683,0.0
7,Downstairs,208775791535000,3.45,5.43,-1.69,3.339813,0.0,0.5,1.0,6.651578759963682,0.22476460114056088,0.15988647112962287,0.0
7,Downstairs,208775831636000,5.71,7.55,-1.88,3.379914,0.0,0.5,1.0,9.650958501620448,0.333167230505708,0.12417437251491581,0.0
7,Downstairs,208775911622000,11.22,9.7,-1.33,3.4599,0.0,0.5,1.0,14.891181954431959,0.5225577210982405,0.05977528089618988,0.0
7,Downstairs,208775951814000,9.43,7.59,-0.23,3.500092,0.0,0.5,1.0,12.107266413191708,0.4219423303860781,0.013333333332560387,0.0
7,Downstairs,208775991578000,12.15,3.6,0.57,3.539856,0.0,0.5,1.0,12.68492806443931,0.4428199941940171,0.03492647058609519,0.0
7,Downstairs,208776031556000,16.09,-4.14,3.72,3.579834,0.0,0.5,1.0,17.025454472641837,0.5996939201404892,0.15532359080771094,0.0
7,Downstairs,208776111604000,12.72,11.69,-0.84,3.659882,0.0,0.5,1.0,17.296245257280553,0.6094807546166312,0.03326732673135575,0.0
7,Downstairs,208776151490000,5.48,9.81,0.04,3.699768,0.0,0.5,1.0,11.236907937684638,0.3904861109801646,0.0026092628830652795,0.0
7,Downstairs,208776191590000,0.46,4.71,-0.04,3.739868,0.0,0.5,1.0,4.732578578322816,0.1554087064690984,0.007677543184706806,0.0
7,Downstairs,208776231599000,-0.69,3.53,-0.99,3.779877,0.0,0.5,1.0,3.7305629601978305,0.11919417645773926,0.19001919382149343,0.0
7,Downstairs,208776311555000,1.33,5.52,-0.53,3.859833,0.0,0.5,1.0,5.7026485074919355,0.19046866554313968,0.07181571814745046,0.0
7,Downstairs,208776351533000,5.2,7.31,-1.8,3.899811,0.0,0.5,1.0,9.149650266540245,0.3150491075983773,0.1257861635132225,0.0
7,Downstairs,208776391633000,4.82,5.13,1.33,3.939911,0.0,0.5,1.0,7.163672242642038,0.2432725210388349,0.11790780140798691,0.0
7,Downstairs,208776431581000,3.21,2.22,-0.23,3.979859,0.0,0.5,1.0,3.909654716212162,0.12566685378496933,0.040636042395647345,0.0
7,Downstairs,208776511506000,14.18,10.42,-2.83,4.059784,0.0,0.5,1.0,17.822954300564202,0.6285169054612089,0.10317170980301962,0.0
7,Downstairs,208776551576000,12.22,10.23,-2.72,4.099854,0.0,0.5,1.0,16.167241570533918,0.5686766621882821,0.10806515692856317,0.0
7,Downstairs,208776591859000,8.5,9.92,-0.72,4.140137,0.0,0.5,1.0,13.083378768498603,0.4572206729051972,0.03761755485696878,0.0
7,Downstairs,208776631593000,12.18,3.99,-0.23,4.179871,0.0,0.5,1.0,12.81894691462602,0.44766366088382015,0.014024390243047292,0.0
7,Downstairs,208776711610000,0.11,4.94,1.08,4.259888,0.0,0.5,1.0,5.057875047883251,0.16716546808677626,0.17618270796473365,0.0
7,Downstairs,208776755982000,0.69,11.35,-5.05,4.30426,0.0,0.5,1.0,12.441909017510135,0.4340368770358065,0.29549444117639,0.0
7,Downstairs,208776793183000,2.3,15.32,-5.22,4.341461,0.0,0.5,1.0,16.34750133812504,0.575191553418705,0.2285464097973491,0.0
7,Downstairs,208776831636000,1.92,5.71,-1.04,4.379914,0.0,0.5,1.0,6.113272446079923,0.20530930542777898,0.11995386388466507,0.0
7,Downstairs,208776911592000,9.96,5.28,1.27,4.45987,0.0,0.5,1.0,11.344289312248696,0.3943670544918914,0.07692307691841774,0.0
7,Downstairs,208776951417000,12.37,6.51,-1.8,4.499695,0.0,0.5,1.0,14.093863913065146,0.4937413058494365,0.08704061895130365,0.0
7,Downstairs,208776951417000,12.37,6.51,-1.8,4.499695,0.0,0.5,1.0,14.093863913065146,0.4937413058494365,0.08704061895130365,0.0
7,Downstairs,208904481599000,7.7,0.5,-0.27,132.029877,0.0,0.5,0.5,7.720939062057154,0.2634130813165352,0.031877213691631975,0.0
7,Downstairs,208904521607000,3.3,-1.14,0.27,132.069885,0.0,0.5,0.5,3.5017852589786256,0.11092576549001797,0.05732484075216034,0.0
7,Downstairs,208904561646000,9.34,1.14,-1.76,132.109924,0.0,0.5,0.5,9.572502285191682,0.330331690866362,0.143790849661455,0.0
7,Downstairs,208904601472000,18.81,6.21,-3.57,132.14975,0.0,0.5,0.5,20.12771969200684,0.7118150037420784,0.12486883525271532,0.0
7,Downstairs,208904641694000,11.84,4.18,-2.68,132.189972,0.0,0.5,0.5,12.839018654087235,0.448389087312261,0.14331550801372644,0.0
7,Downstairs,208904702485000,9.49,0.42,0.38,132.250763,0.0,0.5,0.5,9.506886977344372,0.327960243263891,0.03692905733363177,0.0
7,Downstairs,208904783509000,3.64,1.12,2.37,132.331787,0.0,0.5,0.5,4.485632619820755,0.14648366412086503,0.3323983169239273,0.0
7,Downstairs,208904821504000,4.82,4.9,-0.38,132.369782,0.0,0.5,0.5,6.883807086198741,0.2331577235009333,0.03762376237251249,0.0
7,Downstairs,208904861726000,9.08,10.15,-2.41,132.410004,0.0,0.5,0.5,13.830292838548287,0.4842154038419626,0.11136783733311609,0.0
7,Downstairs,208904901551000,11.73,11.5,-2.53,132.449829,0.0,0.5,0.5,16.620583623928493,0.5850612066016619,0.09821428571047304,0.0
7,Downstairs,208904981477000,4.4,-0.3,1.04,132.529755,0.0,0.5,0.5,4.531180861541504,0.14812985419707098,0.18118466895798177,0.0
7,Downstairs,208905021485000,7.55,-4.25,-0.38,132.569763,0.0,0.5,0.5,8.6723353256202,0.29779814270307464,0.031198686368538692,0.0
7,Downstairs,208905061738000,13.14,-1.18,-1.69,132.610016,0.0,0.5,0.5,13.30068043372218,0.4650743206272589,0.10555902560240105,0.0
7,Downstairs,208905101502000,19.42,3.49,-3.6,132.64978,0.0,0.5,0.5,20.056831753794018,0.7092529944086756,0.13579781214123732,0.0
7,Downstairs,208905181459000,6.63,0.42,0.69,132.729737,0.0,0.5,0.5,6.6790268752266595,0.2257566221988817,0.08914728681018767,0.0
7,Downstairs,208905221467000,5.43,1.5,2.03,132.769745,0.0,0.5,0.5,5.987971275816209,0.20078071035511447,0.226562499974714,0.0
7,Downstairs,208905261628000,5.28,4.71,-0.72,132.809906,0.0,0.5,0.5,7.112025028077446,0.24140590382447205,0.0672268907500255,0.0
7,Downstairs,208905301576000,11.41,10.92,-1.99,132.849854,0.0,0.5,0.5,15.918373032442732,0.5596821345795695,0.0818256578913723,0.0
7,Downstairs,208905381806000,6.89,4.63,-1.08,132.930084,0.0,0.5,0.5,8.37110506444639,0.28691117434022445,0.085714285707483,0.0
7,Downstairs,208905421540000,5.98,0.61,-0.15,132.969818,0.0,0.5,0.5,6.0129027931607215,0.20168177733128706,0.022255192875036318,0.0
7,Downstairs,208905461671000,8.24,-3.26,-0.61,133.009949,0.0,0.5,0.5,8.88241521209181,0.3053907831926963,0.05037159372003538,0.0
7,Downstairs,208905501496000,14.56,-0.15,-1.99,133.049774,0.0,0.5,0.5,14.69612874195106,0.5155081698842389,0.11916167663957117,0.0
7,Downstairs,208905581452000,8.27,2.07,-1.08,133.12973,0.0,0.5,0.5,8.593264804484964,0.29494040105826463,0.09457092818786594,0.0
7,Downstairs,208905621491000,6.89,-0.69,-0.42,133.169769,0.0,0.5,0.5,6.937189632697091,0.2350870585305258,0.0524999999934375,0.0
7,Downstairs,208905661592000,2.56,3.02,0.42,133.20987,0.0,0.5,0.5,3.9812560831978643,0.12825464763434086,0.06999999998833333,0.0
7,Downstairs,208905701478000,4.63,5.24,-1.14,133.249756,0.0,0.5,0.5,7.084779460223162,0.24042120317022295,0.10354223432302066,0.0
7,Downstairs,208905741578000,11.69,12.83,0.34,133.289856,0.0,0.5,0.5,17.360316817385563,0.6117964085788312,0.013676588897277693,0.0
7,Downstairs,208905821870000,3.87,1.92,-1.04,133.370148,0.0,0.5,0.5,4.443523376781088,0.144961765242014,0.15226939968488004,0.0
7,Downstairs,208905861604000,5.79,-2.26,-0.38,133.409882,0.0,0.5,0.5,6.227045848554512,0.20942126758074467,0.04507710556997898,0.0
7,Downstairs,208905901643000,12.98,-0.95,-3.26,133.449921,0.0,0.5,0.5,13.416799171188336,0.4692710471320994,0.18964514251369138,0.0
7,Downstairs,208905981507000,8.88,1.84,-1.04,133.529785,0.0,0.5,0.5,9.128066607995365,0.3142690378709302,0.08843537414213984,0.0
7,Downstairs,208906021607000,7.65,0.84,-0.19,133.569885,0.0,0.5,0.5,7.698324493030935,0.26259575275011376,0.021889400919137166,0.0
7,Downstairs,208906061646000,4.44,1.92,0.53,133.609924,0.0,0.5,0.5,4.866302497790288,0.1602417138665812,0.07692307691191247,0.0
7,Downstairs,208906101502000,4.75,6.4,0.72,133.64978,0.0,0.5,0.5,8.002555841729567,0.2735911854644855,0.060657118781747496,0.0
7,Downstairs,208906181489000,7.55,7.35,-2.15,133.729767,0.0,0.5,0.5,10.753952761659315,0.373031298500257,0.12609970673747217,0.0
7,Downstairs,208906221467000,7.04,2.37,-2.79,133.769745,0.0,0.5,0.5,7.934897604884388,0.2711459029714538,0.228688524571419,0.0
7,Downstairs,208906261598000,10.31,-3.98,-2.07,133.809876,0.0,0.5,0.5,11.243727140054583,0.39073256842495174,0.1265281173516792,0.0
7,Downstairs,208906301576000,11.18,-1.5,-2.87,133.849854,0.0,0.5,0.5,11.639557551728501,0.40503854536151657,0.18456591638684464,0.0
7,Downstairs,208906381837000,11.03,2.22,-1.57,133.930115,0.0,0.5,0.5,11.360202462984539,0.3949421825282955,0.1059379217202471,0.0
7,Downstairs,208906422212000,5.82,1.54,1.27,133.97049,0.0,0.5,0.5,6.15279611233787,0.20673775721232876,0.14716106603161516,0.0
7,Downstairs,208906463258000,2.83,5.94,10.95,134.011536,0.0,0.5,0.5,12.774779841547172,0.44606738856570916,0.5552738336432417,0.0
7,Downstairs,208906501527000,4.59,4.9,0.3,134.049805,0.0,0.5,0.5,6.720721687438039,0.22726354285045047,0.030643513786451117,0.0
7,Downstairs,208906581605000,11.3,6.93,-3.53,134.129883,0.0,0.5,0.5,13.717718469191588,0.48014677676286904,0.16222426469842718,0.0
7,Downstairs,208906621491000,12.34,2.03,-4.29,134.169769,0.0,0.5,0.5,13.221217795649537,0.46220240721671907,0.2299035369651713,0.0
7,Downstairs,208906661622000,11.92,-1.23,-1.5,134.2099,0.0,0.5,0.5,12.076808353203258,0.42084152486210485,0.10238907849130449,0.0
7,Downstairs,208906701509000,8.5,-0.5,-1.73,134.249787,0.0,0.5,0.5,8.688665029796004,0.2983883256815175,0.1612301956979282,0.0
7,Downstairs,208906783570000,11.92,4.9,-1.46,134.331848,0.0,0.5,0.5,12.970273705670209,0.4531328656713137,0.07986870896718441,0.0
7,Downstairs,208906821626000,10.76,5.28,-0.89,134.369904,0.0,0.5,0.5,12.018656330888241,0.41873981295337315,0.052569403422766135,0.0
7,Downstairs,208906861634000,7.97,5.67,-0.34,134.409912,0.0,0.5,0.5,9.787001583733396,0.33808405634245126,0.024320457795112986,0.0
7,Downstairs,208906901795000,5.75,3.53,1.27,134.450073,0.0,0.5,0.5,6.865588102995984,0.2324992588003458,0.12037914690802094,0.0
7,Downstairs,208906981629000,18.07,6.97,-1.08,134.529907,0.0,0.5,0.5,19.397736981411,0.6854322006175978,0.041347626338386394,0.0
7,Downstairs,208907021485000,15.62,9.51,-2.37,134.569763,0.0,0.5,0.5,18.44021149553334,0.6508256188261426,0.0861818181786843,0.0
7,Downstairs,208907061646000,9.34,8.2,-3.21,134.609924,0.0,0.5,0.5,12.836654548596375,0.44830364456296634,0.15469879517326754,0.0
7,Downstairs,208907101502000,5.9,6.47,-2.64,134.64978,0.0,0.5,0.5,9.14551802797414,0.3148997615454222,0.17588274482505778,0.0
7,Downstairs,208907181489000,2.64,1.5,-1.54,134.729767,0.0,0.5,0.5,3.4045851435967935,0.10741278981186456,0.27112676051564666,0.0
7,Downstairs,208907221467000,7.55,1.65,-3.57,134.769745,0.0,0.5,0.5,8.512925466606648,0.2920368022419794,0.2795614721785778,0.0
7,Downstairs,208907261720000,18.05,0.93,-6.28,134.809998,0.0,0.5,0.5,19.13389139720407,0.6758963773681496,0.24861441012475793,0.0
7,Downstairs,208907301454000,17.5,-3.02,-2.64,134.849732,0.0,0.5,0.5,17.953829675030338,0.6332469616505731,0.11398963730077766,0.0
7,Downstairs,208907381440000,7.97,1.08,-0.5,134.929718,0.0,0.5,0.5,8.058368321192573,0.27560834235900933,0.05235602093692607,0.0
7,Downstairs,208907421479000,12.72,5.13,-0.34,134.969757,0.0,0.5,0.5,13.719726673662272,0.4802193566506044,0.018691588784019154,0.0
7,Standing,209200071443000,-8.24,5.56,-0.99,66.769867,0.5,1.0,1.0,9.989559549850032,0.3454048419772075,0.06693711967093055,0.0
7,Standing,209200111482000,-8.12,5.52,-0.99,66.809906,0.5,1.0,1.0,9.86837879289197,0.3410251655726931,0.06766917292770545,0.0
7,Standing,209200151673000,-7.78,5.48,-1.14,66.850097,0.5,1.0,1.0,9.584278793941671,0.3307573137028139,0.07916666666116896,0.0
7,Standing,209200231477000,-8.12,5.48,-0.93,66.929901,0.5,1.0,1.0,9.840208331127954,0.34000703769670665,0.06400550584556053,0.0
7,Standing,209200271455000,-8.5,5.37,-0.72,66.969879,0.5,1.0,1.0,10.079945436360259,0.34867153996117006,0.04934886908503434,0.0
7,Standing,209200311646000,-8.2,5.18,-0.8,67.01007,0.5,1.0,1.0,9.732029593049951,0.3360972761262756,0.05641748941774207,0.0
7,Standing,209200351441000,-8.16,4.82,-1.18,67.049865,0.5,1.0,1.0,9.550413603609007,0.3295333687567885,0.0833333333274482,0.0
7,Standing,209200431611000,-7.78,5.94,-1.14,67.130035,0.5,1.0,1.0,9.854521804735125,0.34052435071073295,0.07671601614557765,0.0
7,Standing,209200471467000,-7.93,6.44,-0.38,67.169891,0.5,1.0,1.0,10.2226659927829,0.35382970095219063,0.025762711862660152,0.0
7,Standing,209200514253000,-8.5,5.24,-0.34,67.212677,0.5,1.0,1.0,9.991156089262143,0.34546254359723055,0.024147727271012238,0.0
7,Standing,209200551515000,-8.24,4.67,-0.84,67.249939,0.5,1.0,1.0,9.508527751445015,0.32801954359996843,0.06109090908646611,0.0
7,Standing,209200631501000,-8.08,5.09,-1.65,67.329925,0.5,1.0,1.0,9.691078371368173,0.334617230087301,0.1113360323811514,0.0
7,Standing,209200671449000,-7.82,5.48,-1.69,67.369873,0.5,1.0,1.0,9.6973656216521,0.33484446188885936,0.11274182787773569,0.0
7,Standing,209200711518000,-8.12,6.02,-1.27,67.409942,0.5,1.0,1.0,10.187624845860784,0.3525632549568497,0.08241401686681285,0.0
7,Standing,209200751496000,-8.31,6.02,0.3,67.44992,0.5,1.0,1.0,10.26579271171983,0.3553883731215481,0.02050580997809256,0.0
